date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
2021-11-21,14510,CR405,2.0,89.0,70.0833,221.5,250.3,949.0,1019.5333,125.1942,88.9358,93.149,final
2021-12-01,14510,CR405,2.0,22.0,62.4,151.0,204.25,811.5,968.5833,40.0593,75.1459,83.9479,final
2021-12-11,14510,CR405,2.0,64.5,46.35,175.5,178.8333,764.0,879.9333,135.3457,98.2348,86.9728,final
2021-12-21,14510,CR405,2.0,15.0,33.7333,101.5,142.4833,665.5,783.2833,51.6351,73.1227,85.1524,final
2022-01-01,14510,CR405,2.0,7.5,28.25,87.0,108.3333,601.0,671.8833,37.594,81.9718,89.6048,final
2022-01-11,14510,CR405,2.0,7.5,21.9167,30.0,83.9,478.5,559.1167,46.4396,42.5985,85.8348,final
2022-01-21,14510,CR405,2.0,9.5,20.4,24.5,70.5667,347.5,463.35,57.0866,42.8217,75.5255,final
2022-02-01,14510,CR405,2.0,8.0,15.3333,25.0,57.65,263.0,370.2333,63.9344,51.7369,71.798,final
2022-02-11,14510,CR405,2.0,7.5,13.7667,25.0,49.5,230.5,312.2333,66.6075,58.8235,74.6354,final
2022-02-21,14510,CR405,2.0,5.5,9.05,21.0,38.15,147.0,251.2,74.7331,64.3821,60.1072,final
2022-03-01,14510,CR405,2.0,9.0,8.2,22.0,31.0167,134.0,197.0,106.0606,78.0171,69.5652,final
2022-03-11,14510,CR405,2.0,9.0,7.8167,23.5,25.0667,78.5,158.4667,109.2328,95.5323,52.5326,final
2022-03-21,14510,CR405,2.0,19.0,12.5167,37.0,28.5333,82.5,137.25,137.0124,121.9723,62.8183,final
2022-04-01,14510,CR405,2.0,45.5,15.65,73.5,35.9833,120.5,124.65,244.5521,181.5875,96.9179,final
2022-04-11,14510,CR405,2.0,12.5,23.9,77.0,52.0667,125.5,126.6333,60.5536,140.1719,99.1705,final
2022-04-21,14510,CR405,2.0,165.5,52.5,223.5,92.05,281.5,158.7333,296.5217,228.8094,172.7578,final
2022-05-01,14510,CR405,2.0,109.0,69.7,287.0,146.1,382.5,213.1,152.6104,190.2627,175.9301,final
2022-05-11,14510,CR405,2.0,153.5,95.8167,428.0,218.0167,528.5,295.15,157.2161,192.0912,176.4706,final
2022-05-21,14510,CR405,2.0,116.5,126.0167,379.0,291.5333,639.5,412.1167,92.7363,129.0073,153.8674,final
2022-06-01,14510,CR405,2.0,118.5,110.35,388.5,332.1833,749.0,514.2667,107.0655,116.458,144.7737,final
2022-06-11,14510,CR405,2.0,209.5,105.25,444.5,341.6167,949.5,611.7,194.5578,129.2601,154.3349,final
2022-06-21,14510,CR405,2.0,118.0,90.5,446.0,306.1,1048.5,689.6833,128.7958,144.2581,151.2827,final
2022-07-01,14510,CR405,2.0,102.5,77.65,430.0,273.4,1105.5,751.6833,130.0665,155.2576,146.4519,final
2022-07-11,14510,CR405,2.0,89.5,81.6667,310.0,249.8167,1182.5,809.45,109.0385,123.1638,145.5244,final
2022-07-21,14510,CR405,2.0,48.0,83.1333,240.0,242.45,1065.0,840.0833,60.1362,99.0295,126.4582,final
2022-08-01,14510,CR405,2.0,106.0,78.6,243.5,243.4,1062.0,848.9833,132.7751,100.0395,124.7987,final
2022-08-11,14510,CR405,2.0,110.5,87.4,264.5,249.1333,1019.0,840.5667,125.0,105.93,120.9782,final
2022-08-21,14510,CR405,2.0,53.5,110.0833,270.0,276.0833,956.0,824.6333,50.8327,97.8736,115.7394,final
2022-09-01,14510,CR405,2.0,222.0,113.35,386.0,310.8333,1059.5,827.6333,191.804,123.4286,127.6812,final
2022-09-11,14510,CR405,2.0,177.5,135.0,453.0,358.4333,1027.5,857.3833,130.3571,125.6672,119.6126,final
2022-09-21,14510,CR405,2.0,98.0,130.3833,497.5,378.7333,1007.5,897.2667,76.0803,130.5522,112.15,final
2022-10-01,14510,CR405,2.0,233.0,139.65,508.5,405.0333,1138.0,959.2667,164.5351,124.9297,118.4401,final
2022-10-11,14510,CR405,2.0,113.5,134.6833,444.5,404.7167,1162.0,1012.2833,84.8347,109.5929,114.6453,final
2022-10-21,14510,CR405,2.0,58.5,116.1667,405.0,390.5,1172.5,1045.3167,52.4072,103.6205,112.0517,final
2022-11-01,14510,CR405,2.0,108.5,108.45,280.5,359.3,1175.0,1075.1667,100.0441,78.6623,109.1998,final
2022-11-11,14510,CR405,2.0,57.0,71.7667,224.0,296.3833,1121.5,1059.5333,80.7642,76.3749,105.7938,final
2022-11-21,14510,CR405,2.0,112.5,70.0833,278.0,250.3,1180.5,1019.5333,156.4928,110.6416,115.6349,final
2022-12-01,14510,CR405,2.0,15.5,62.4,185.0,204.25,974.0,968.5833,30.4154,91.0152,100.5535,final
2022-12-11,14510,CR405,2.0,7.0,46.35,135.0,178.8333,803.5,879.9333,23.369,76.7873,91.4113,final
2022-12-21,14510,CR405,2.0,8.0,33.7333,30.5,142.4833,713.5,783.2833,33.5628,26.5603,91.2032,final
2023-01-01,14510,CR405,2.0,21.0,28.25,36.0,108.3333,501.5,671.8833,78.1955,38.8732,75.0128,final
2023-01-11,14510,CR405,2.0,21.5,21.9167,50.5,83.9,409.5,559.1167,98.452,64.4302,73.7107,final
2023-01-21,14510,CR405,2.0,17.0,20.4,59.5,70.5667,368.0,463.35,86.6142,86.264,79.8563,final
2023-02-01,14510,CR405,2.0,7.5,15.3333,46.0,57.65,267.0,370.2333,61.4754,82.779,72.85,final
2023-02-11,14510,CR405,2.0,7.5,13.7667,32.0,49.5,217.5,312.2333,66.6075,70.5882,70.601,final
2023-02-21,14510,CR405,2.0,5.0,9.05,20.0,38.15,110.0,251.2,71.1744,62.3053,45.9418,final
2023-03-01,14510,CR405,2.0,56.5,8.2,69.0,31.0167,151.0,197.0,465.9091,192.6046,77.7778,final
2023-03-11,14510,CR405,2.0,74.0,7.8167,135.5,25.0667,218.0,158.4667,616.3849,414.924,135.3383,final
2023-03-21,14510,CR405,2.0,28.0,12.5167,158.5,28.5333,238.0,137.25,188.392,437.2837,168.4211,final
2023-04-01,14510,CR405,2.0,3.0,15.65,105.0,35.9833,220.0,124.65,38.7409,250.0906,170.8132,final
2023-04-11,14510,CR405,2.0,3.5,23.9,34.5,52.0667,202.0,126.6333,29.4118,71.6971,155.1598,final
2023-04-21,14510,CR405,2.0,62.5,52.5,69.0,92.05,247.5,158.7333,117.3913,77.413,152.6077,final
2023-05-01,14510,CR405,2.0,27.0,69.7,93.0,146.1,267.0,213.1,42.838,65.9833,124.1596,final
2023-05-11,14510,CR405,2.0,26.5,95.8167,116.0,218.0167,286.0,295.15,31.2448,55.2591,97.0015,final
2023-05-21,14510,CR405,2.0,101.5,126.0167,155.0,291.5333,382.5,412.1167,81.2874,54.7203,92.9838,final
2023-06-01,14510,CR405,2.0,109.0,110.35,237.0,332.1833,435.0,514.2667,98.8296,72.1835,84.8805,final
2023-06-11,14510,CR405,2.0,91.0,105.25,301.5,341.6167,452.0,611.7,87.0748,88.5908,74.3124,final
2023-06-21,14510,CR405,2.0,118.5,90.5,318.5,306.1,542.5,689.6833,129.3194,103.9228,78.9643,final
2023-07-01,14510,CR405,2.0,97.5,77.65,307.0,273.4,637.0,751.6833,124.0169,111.856,84.9434,final
2023-07-11,14510,CR405,2.0,46.5,81.6667,262.5,249.8167,680.0,809.45,59.4231,104.8816,84.2028,final
2023-07-21,14510,CR405,2.0,79.0,83.1333,223.0,242.45,696.5,840.0833,95.3101,92.2955,83.1095,final
2023-08-01,14510,CR405,2.0,62.0,78.6,187.5,243.4,731.5,848.9833,80.1435,77.94,86.323,final
2023-08-11,14510,CR405,2.0,86.5,87.4,227.5,249.1333,791.5,840.5667,99.026,91.6517,94.2313,final
2023-08-21,14510,CR405,2.0,132.0,110.0833,280.5,276.0833,822.0,824.6333,119.0442,101.5438,99.6845,final
2023-09-01,14510,CR405,2.0,99.0,113.35,317.5,310.8333,812.0,827.6333,87.8749,102.0779,98.1336,final
2023-09-11,14510,CR405,2.0,124.5,135.0,355.5,358.4333,845.5,857.3833,92.5,99.2038,98.63,final
2023-09-21,14510,CR405,2.0,137.0,130.3833,360.5,378.7333,864.0,897.2667,104.8874,95.3096,96.3333,final
2023-10-01,14510,CR405,2.0,156.0,139.65,417.5,405.0333,922.5,959.2667,111.3031,103.0038,96.2068,final
2023-10-11,14510,CR405,2.0,122.0,134.6833,415.0,404.7167,998.0,1012.2833,90.9199,102.4796,98.6028,final
2023-10-21,14510,CR405,2.0,155.0,116.1667,433.0,390.5,1074.0,1045.3167,132.0495,110.6117,102.718,final
2023-11-01,14510,CR405,2.0,141.0,108.45,418.0,359.3,1153.0,1075.1667,128.6911,115.8949,107.1725,final
2023-11-11,14510,CR405,2.0,136.0,71.7667,432.0,296.3833,1202.5,1059.5333,183.6735,144.2637,113.3672,final
2023-11-21,14510,CR405,2.0,49.0,70.0833,326.0,250.3,1119.5,1019.5333,71.9201,129.0818,109.7099,final
2023-12-01,14510,CR405,2.0,8.0,62.4,193.0,204.25,1028.5,968.5833,19.2878,94.7491,106.1228,final
2023-12-11,14510,CR405,2.0,21.5,46.35,78.5,178.8333,925.5,879.9333,51.6066,46.8667,105.1202,final
2023-12-21,14510,CR405,2.0,87.5,33.7333,117.0,142.4833,876.0,783.2833,238.8124,83.2878,111.6877,final
2024-01-01,14510,CR405,2.0,16.0,28.25,125.0,108.3333,736.0,671.8833,63.1579,114.0845,109.4029,final
2024-01-11,14510,CR405,2.0,14.5,21.9167,118.0,83.9,628.5,559.1167,72.4458,136.3152,112.1914,final
2024-01-21,14510,CR405,2.0,16.5,20.4,47.0,70.5667,490.0,463.35,84.6457,70.7489,105.6301,final
2024-02-01,14510,CR405,2.0,10.5,15.3333,41.5,57.65,359.5,370.2333,76.2295,76.1271,97.1772,final
2024-02-11,14510,CR405,2.0,23.0,13.7667,50.0,49.5,246.5,312.2333,149.2007,100.8403,79.6007,final
2024-02-21,14510,CR405,2.0,10.5,9.05,44.0,38.15,208.0,251.2,110.3203,112.1495,83.4609,final
2024-03-01,14510,CR405,2.0,4.5,8.2,38.0,31.0167,204.5,197.0,71.9697,117.0256,103.6232,final
2024-03-11,14510,CR405,2.0,5.0,7.8167,20.0,25.0667,188.0,158.4667,78.0234,85.5513,117.5307,final
2024-03-21,14510,CR405,2.0,5.0,12.5167,14.5,28.5333,105.5,137.25,57.0885,63.5813,78.438,final
2024-04-01,14510,CR405,2.0,15.5,15.65,25.5,35.9833,105.0,124.65,99.2736,77.2019,85.4066,final
2024-04-11,14510,CR405,2.0,5.0,23.9,25.5,52.0667,95.5,126.6333,34.6021,57.1966,77.214,final
2024-04-21,14510,CR405,2.0,60.5,52.5,81.0,92.05,139.5,158.7333,113.913,89.172,88.6013,final
2024-05-01,14510,CR405,2.0,21.5,69.7,87.0,146.1,150.5,213.1,35.4752,62.1397,71.9408,prelim
2024-05-11,14510,CR405,2.0,125.5,95.8167,207.5,218.0167,253.0,295.15,129.4429,95.3878,86.1871,prelim
2024-05-21,14510,CR405,2.0,103.5,126.0167,250.5,291.5333,346.0,412.1167,82.8139,86.3918,84.3369,prelim
2020-01-01,14516,CR705,23.0,98.6087,117.4652,323.3043,371.8362,1242.8696,1180.4913,84.6025,87.2899,105.2397,final
2020-01-11,14516,CR705,23.0,191.3478,88.471,447.9565,330.9478,1278.3043,1162.9812,210.0628,134.3187,109.8316,final
2020-01-21,14516,CR705,23.0,246.6522,96.6449,536.6087,302.5812,1419.3043,1150.242,247.5797,174.8694,123.1902,final
2020-02-01,14516,CR705,23.0,40.0,74.271,478.0,259.387,1127.1304,1068.5899,56.7673,181.1521,105.4275,final
2020-02-11,14516,CR705,23.0,34.0,78.9971,320.6522,249.913,1109.1739,1011.7884,46.4302,127.2165,109.5309,final
2020-02-21,14516,CR705,23.0,21.5217,58.4203,95.5217,211.6884,914.8696,928.5014,41.819,47.5991,98.5475,final
2020-03-01,14516,CR705,23.0,17.3043,59.5899,72.8261,197.0072,874.1304,828.2304,34.5323,40.0112,105.4758,final
2020-03-11,14516,CR705,23.0,17.0435,63.1855,55.8696,181.1957,824.4783,762.0565,32.3287,34.4514,108.0851,final
2020-03-21,14516,CR705,23.0,19.5652,64.8304,53.913,187.6058,686.0435,701.8754,35.1784,32.3437,97.776,final
2020-04-01,14516,CR705,23.0,20.5217,51.9043,57.1304,179.9203,607.9565,636.3145,44.8502,35.3466,95.6124,final
2020-04-11,14516,CR705,23.0,24.3043,68.3928,64.3913,185.1275,440.913,616.2362,39.9281,38.1245,72.0037,final
2020-04-21,14516,CR705,23.0,61.0435,90.1913,105.8696,210.4884,255.3043,609.7826,69.3797,52.5513,42.806,final
2020-05-01,14516,CR705,23.0,49.5652,109.6072,134.913,268.1913,264.8696,645.1188,47.6106,52.0911,41.9572,final
2020-05-11,14516,CR705,23.0,50.0435,129.7362,160.6522,329.5348,280.913,695.858,40.8528,50.2606,41.2141,final
2020-05-21,14516,CR705,23.0,86.3913,129.8203,186.0,369.1638,345.7826,767.258,67.7875,51.6927,45.7741,final
2020-06-01,14516,CR705,23.0,64.0,86.6072,200.4348,346.1638,392.4783,794.2754,75.3216,59.0837,50.0423,final
2020-06-11,14516,CR705,23.0,94.0435,92.5971,244.4348,309.0246,469.4783,823.687,101.482,79.754,57.513,final
2020-06-21,14516,CR705,23.0,133.8696,123.6406,291.913,302.8449,583.7826,882.4971,107.9516,96.5057,66.5305,final
2020-07-01,14516,CR705,23.0,48.913,104.6304,276.8261,320.8681,612.1739,935.2232,49.1771,86.6889,65.823,final
2020-07-11,14516,CR705,23.0,70.3478,115.7594,253.1304,344.0304,658.2174,982.5899,62.395,74.3242,67.3206,final
2020-07-21,14516,CR705,23.0,54.1304,122.7435,173.3913,343.1333,651.3043,1015.142,46.2884,51.9326,64.5086,final
2020-08-01,14516,CR705,23.0,65.4348,124.6507,189.913,363.1536,667.1739,1030.1855,54.3266,53.5739,65.1013,final
2020-08-11,14516,CR705,23.0,132.2174,119.7203,251.7826,367.1145,749.3478,1020.1696,110.0201,69.4173,73.711,final
2020-08-21,14516,CR705,23.0,98.0435,106.0855,295.6957,350.4565,761.0,996.4348,92.7605,84.8079,76.6071,final
2020-09-01,14516,CR705,23.0,40.8696,55.5826,271.1304,281.3884,737.8696,965.4101,75.7141,96.4796,76.6723,final
2020-09-11,14516,CR705,23.0,54.0435,53.6536,192.9565,215.3217,697.8696,926.4667,100.6647,90.0741,75.5894,final
2020-09-21,14516,CR705,23.0,64.1739,58.5696,159.087,167.8058,628.1739,861.3957,108.8161,95.0964,73.2358,final
2020-10-01,14516,CR705,23.0,95.087,78.1913,213.3043,190.4145,674.3478,834.9565,120.3094,111.4213,80.9921,final
2020-10-11,14516,CR705,23.0,113.087,105.9812,272.3478,242.742,717.087,825.1783,106.4027,111.7138,87.0577,final
2020-10-21,14516,CR705,23.0,42.6522,109.3841,250.8261,293.5565,705.6087,811.8188,41.6598,85.9234,87.0762,final
2020-11-01,14516,CR705,23.0,163.7391,155.9232,319.4783,371.2884,803.913,843.0913,104.8569,86.4118,95.4075,final
2020-11-11,14516,CR705,23.0,131.6522,135.7986,338.0435,401.1058,803.3478,859.1696,97.0551,84.6603,93.5776,final
2020-11-21,14516,CR705,23.0,125.6522,141.7072,421.0435,433.429,830.9565,894.7913,89.0564,97.2069,92.9448,final
2020-12-01,14516,CR705,23.0,128.1739,159.8609,385.4783,437.3667,918.2609,999.0696,80.7796,88.4014,91.9918,final
2020-12-11,14516,CR705,23.0,89.1304,129.3594,342.9565,430.9275,953.3478,1074.7754,70.0587,80.0486,88.8062,final
2020-12-21,14516,CR705,23.0,169.1304,125.0116,386.4348,414.2319,1058.3043,1141.2174,133.9345,93.4477,92.7978,final
2021-01-01,14516,CR705,23.0,54.6957,117.4652,312.9565,371.8362,1017.913,1180.4913,48.745,84.5799,86.3436,final
2021-01-11,14516,CR705,23.0,120.8261,88.471,344.6522,330.9478,1025.6522,1162.9812,134.6151,104.0195,88.2923,final
2021-01-21,14516,CR705,23.0,115.0435,96.6449,290.5652,302.5812,1098.0435,1150.242,118.1008,96.1559,95.5011,final
2021-02-01,14516,CR705,23.0,98.2609,74.271,334.1304,259.387,1032.5652,1068.5899,130.2631,127.7458,96.66,final
2021-02-11,14516,CR705,23.0,43.7826,78.9971,257.087,249.913,944.6957,1011.7884,58.0765,102.7601,93.4338,final
2021-02-21,14516,CR705,23.0,70.6957,58.4203,212.7391,211.6884,889.7391,928.5014,119.3556,100.474,95.8698,final
2021-03-01,14516,CR705,23.0,33.087,59.5899,147.5652,197.0072,794.6522,828.2304,58.9674,76.1158,95.9941,final
2021-03-11,14516,CR705,23.0,212.7391,63.1855,316.5217,181.1957,918.2609,762.0565,319.3334,170.7789,120.2322,final
2021-03-21,14516,CR705,23.0,168.2609,64.8304,414.087,187.6058,917.3913,701.8754,248.1166,214.6126,130.2744,final
2021-04-01,14516,CR705,23.0,66.0,51.9043,447.0,179.9203,928.6957,636.3145,124.7708,240.6273,145.2382,final
2021-04-11,14516,CR705,23.0,520.087,68.3928,754.3478,185.1275,1327.9565,616.2362,715.448,391.717,213.6504,final
2021-04-21,14516,CR705,23.0,43.7391,90.1913,629.8261,210.4884,1256.6522,609.7826,51.2012,290.1858,204.3704,final
2021-05-01,14516,CR705,23.0,44.087,109.6072,607.913,268.1913,1202.4783,645.1188,42.8306,222.118,185.0776,final
2021-05-11,14516,CR705,23.0,85.8696,129.7362,173.6957,329.5348,1244.5652,695.858,67.4426,54.1022,177.7362,final
2021-05-21,14516,CR705,23.0,131.4348,129.8203,261.3913,369.1638,1305.3043,767.258,101.1975,71.5763,169.2237,final
2021-06-01,14516,CR705,23.0,24.087,86.6072,241.3913,346.1638,1296.3043,794.2754,31.7518,70.5831,162.42,final
2021-06-11,14516,CR705,23.0,63.8696,92.5971,219.3913,309.0246,1147.4348,823.687,70.5652,71.9039,138.8333,final
2021-06-21,14516,CR705,23.0,115.6522,123.6406,203.6087,302.8449,1094.8261,882.4971,93.7901,68.2794,123.7904,final
2021-07-01,14516,CR705,23.0,81.3913,104.6304,260.913,320.8681,1110.2174,935.2232,78.8023,81.8795,118.5135,final
2021-07-11,14516,CR705,23.0,87.1304,115.7594,284.1739,344.0304,677.2609,982.5899,76.2925,83.0928,69.2392,final
2021-07-21,14516,CR705,23.0,216.0,122.7435,384.5217,343.1333,849.5217,1015.142,173.003,111.7203,83.8442,final
2021-08-01,14516,CR705,23.0,136.0435,124.6507,439.1739,363.1536,941.4783,1030.1855,108.7873,120.3724,91.472,final
2021-08-11,14516,CR705,23.0,64.3913,119.7203,416.4348,367.1145,920.0,1020.1696,55.6375,113.0783,90.2764,final
2021-08-21,14516,CR705,23.0,131.0,106.0855,331.4348,350.4565,919.5652,996.4348,122.4282,94.7229,92.3622,final
2021-09-01,14516,CR705,23.0,35.5652,55.5826,230.9565,281.3884,931.0435,965.4101,66.9585,82.6926,96.4767,final
2021-09-11,14516,CR705,23.0,79.087,53.6536,245.6522,215.3217,946.2609,926.4667,143.3619,113.4609,102.1137,final
2021-09-21,14516,CR705,23.0,88.0,58.5696,202.6522,167.8058,918.6087,861.3957,146.2964,119.598,106.5657,final
2021-10-01,14516,CR705,23.0,114.7391,78.1913,281.8261,190.4145,951.9565,834.9565,143.9323,145.6113,113.8469,final
2021-10-11,14516,CR705,23.0,90.1304,105.9812,292.8696,242.742,954.9565,825.1783,85.7176,119.8335,115.539,final
2021-10-21,14516,CR705,23.0,70.7826,109.3841,275.6522,293.5565,809.7391,811.8188,66.2528,94.1018,99.7469,final
2021-11-01,14516,CR705,23.0,150.2174,155.9232,311.1304,371.2884,823.913,843.0913,96.4543,84.2224,97.7519,final
2021-11-11,14516,CR705,23.0,18.5652,135.7986,239.5652,401.1058,778.087,859.1696,16.7368,60.7058,90.6713,final
2021-11-21,14516,CR705,23.0,72.3913,141.7072,241.1739,433.429,719.4783,894.7913,52.7522,56.6435,80.6239,final
2021-12-01,14516,CR705,23.0,78.5652,159.8609,169.5217,437.3667,762.4783,999.0696,50.6883,40.1285,76.5535,final
2021-12-11,14516,CR705,23.0,88.6522,129.3594,239.6087,430.9275,772.0435,1074.7754,69.7027,56.6099,72.0927,final
2021-12-21,14516,CR705,23.0,115.7391,125.0116,282.9565,414.2319,799.7826,1141.2174,92.868,69.0558,70.3414,final
2022-01-01,14516,CR705,23.0,32.913,117.4652,237.3043,371.8362,717.9565,1180.4913,30.9582,64.7671,61.1476,final
2022-01-11,14516,CR705,23.0,34.8261,88.471,183.4783,330.9478,662.6522,1162.9812,42.608,56.7472,57.3455,final
2022-01-21,14516,CR705,23.0,47.5217,96.6449,115.2609,302.5812,639.3913,1150.242,51.6718,40.0731,55.9703,final
2022-02-01,14516,CR705,23.0,44.7391,74.271,127.087,259.387,533.913,1068.5899,62.7457,50.8885,50.4282,final
2022-02-11,14516,CR705,23.0,62.1304,78.9971,154.3913,249.913,577.4783,1011.7884,79.9199,63.2486,57.4951,final
2022-02-21,14516,CR705,23.0,23.5652,58.4203,130.4348,211.6884,528.6522,928.5014,45.0411,63.3478,57.3949,final
2022-03-01,14516,CR705,23.0,93.9565,59.5899,179.6522,197.0072,544.0435,828.2304,153.2075,91.6162,66.0968,final
2022-03-11,14516,CR705,23.0,39.3478,63.1855,156.8696,181.1957,494.7391,762.0565,65.04,87.2769,65.3759,final
2022-03-21,14516,CR705,23.0,62.2174,64.8304,195.5217,187.6058,441.2174,701.8754,96.258,104.0059,63.3843,final
2022-04-01,14516,CR705,23.0,151.8261,51.9043,253.3913,179.9203,560.1304,636.3145,275.596,138.6852,88.2125,final
2022-04-11,14516,CR705,23.0,23.913,68.3928,237.9565,185.1275,549.2174,616.2362,39.395,127.0741,89.2982,final
2022-04-21,14516,CR705,23.0,141.8261,90.1913,317.5652,210.4884,643.5217,609.7826,154.2432,148.5635,105.4437,final
2022-05-01,14516,CR705,23.0,18.9565,109.6072,184.6957,268.1913,617.7391,645.1188,20.9031,69.9862,95.8206,final
2022-05-11,14516,CR705,23.0,56.8261,129.7362,217.6087,329.5348,612.4348,695.858,45.8868,67.0355,88.1813,final
2022-05-21,14516,CR705,23.0,27.2174,129.8203,103.0,369.1638,616.087,767.258,23.8965,29.8024,80.5507,final
2022-06-01,14516,CR705,23.0,66.7826,86.6072,150.8261,346.1638,588.913,794.2754,78.3591,45.1551,74.4662,final
2022-06-11,14516,CR705,23.0,149.0,92.5971,243.0,309.0246,698.5652,823.687,157.7916,79.3042,84.9918,final
2022-06-21,14516,CR705,23.0,133.4348,123.6406,349.2174,302.8449,769.7826,882.4971,107.6136,114.8228,87.3709,final
2022-07-01,14516,CR705,23.0,116.2174,104.6304,398.6522,320.8681,734.1739,935.2232,110.5691,123.5091,78.73,final
2022-07-11,14516,CR705,23.0,39.6522,115.7594,289.3043,344.0304,749.913,982.5899,36.9761,84.542,76.5586,final
2022-07-21,14516,CR705,23.0,48.8261,122.7435,204.6957,343.1333,656.913,1015.142,42.1361,60.7973,65.0557,final
2022-08-01,14516,CR705,23.0,88.913,124.6507,177.3913,363.1536,726.8696,1030.1855,72.4354,50.2183,70.8402,final
2022-08-11,14516,CR705,23.0,83.1304,119.7203,220.8696,367.1145,753.1739,1020.1696,70.6625,61.22,74.0824,final
2022-08-21,14516,CR705,23.0,50.2174,106.0855,222.2609,350.4565,776.1739,996.4348,49.7071,64.4352,78.1147,final
2022-09-01,14516,CR705,23.0,76.6087,55.5826,209.9565,281.3884,786.0,965.4101,134.7065,75.4857,81.6067,final
2022-09-11,14516,CR705,23.0,81.0435,53.6536,207.8696,215.3217,718.0435,926.4667,146.6976,96.6927,77.7437,final
2022-09-21,14516,CR705,23.0,28.2174,58.5696,185.8696,167.8058,612.8261,861.3957,52.2536,110.1593,71.4745,final
2022-10-01,14516,CR705,23.0,98.7391,78.1913,208.0,190.4145,595.3478,834.9565,124.6995,108.7746,71.6425,final
2022-10-11,14516,CR705,23.0,69.6087,105.9812,196.5652,242.742,625.3043,825.1783,67.2265,81.7297,76.0681,final
2022-10-21,14516,CR705,23.0,21.4783,109.3841,189.8261,293.5565,597.9565,811.8188,23.1486,65.8283,73.977,final
2022-11-01,14516,CR705,23.0,122.6522,155.9232,213.7391,371.2884,631.6957,843.0913,79.3249,58.6798,75.22,final
2022-11-11,14516,CR705,23.0,79.913,135.7986,224.0435,401.1058,628.4783,859.1696,60.3082,56.9302,73.4584,final
2022-11-21,14516,CR705,23.0,89.3913,141.7072,291.9565,433.429,667.6522,894.7913,64.3399,68.0958,74.896,final
2022-12-01,14516,CR705,23.0,61.5217,159.8609,230.8261,437.3667,652.5652,999.0696,40.3502,53.8319,65.661,final
2022-12-11,14516,CR705,23.0,46.5652,129.3594,197.4783,430.9275,618.087,1074.7754,38.3786,47.055,57.9002,final
2022-12-21,14516,CR705,23.0,32.8261,125.0116,140.913,414.2319,622.6957,1141.2174,29.0944,35.5732,54.9588,final
2023-01-01,14516,CR705,23.0,59.5217,117.4652,138.913,371.8362,583.4783,1180.4913,52.6858,38.9992,49.8515,final
2023-01-11,14516,CR705,23.0,37.6522,88.471,130.0,330.9478,551.5217,1162.9812,45.6314,41.062,47.8713,final
2023-01-21,14516,CR705,23.0,73.4348,96.6449,170.6087,302.5812,603.4783,1150.242,77.1655,57.7798,52.875,final
2023-02-01,14516,CR705,23.0,75.3043,74.271,186.3913,259.387,556.1304,1068.5899,101.3035,72.903,52.488,final
2023-02-11,14516,CR705,23.0,55.7826,78.9971,204.5217,249.913,532.0,1011.7884,72.3627,82.536,53.0443,final
2023-02-21,14516,CR705,23.0,53.0,58.4203,184.087,211.6884,495.6087,928.5014,91.4534,87.5494,53.874,final
2023-03-01,14516,CR705,23.0,68.6957,59.5899,177.4783,197.0072,502.7826,828.2304,114.0979,90.566,61.1744,final
2023-03-11,14516,CR705,23.0,111.6522,63.1855,233.3478,181.1957,567.8696,762.0565,171.0806,127.2769,74.8481,final
2023-03-21,14516,CR705,23.0,66.6087,64.8304,246.9565,187.6058,601.6522,701.8754,102.5465,130.0349,85.9212,final
2023-04-01,14516,CR705,23.0,34.2174,51.9043,212.4783,179.9203,576.3478,636.3145,68.9181,117.143,90.7218,final
2023-04-11,14516,CR705,23.0,41.6957,68.3928,142.5217,185.1275,580.3913,616.2362,63.6243,78.1652,94.2761,final
2023-04-21,14516,CR705,23.0,48.6522,90.1913,124.5652,210.4884,555.6087,609.7826,56.3625,61.0305,91.2592,final
2023-05-01,14516,CR705,23.0,13.6957,109.6072,104.0435,268.1913,494.0,645.1188,16.3128,40.9946,76.9326,final
2023-05-11,14516,CR705,23.0,32.0,129.7362,94.3478,329.5348,470.2174,695.858,27.4611,30.7326,68.0331,final
2023-05-21,14516,CR705,23.0,98.9565,129.8203,144.6522,369.1638,516.1739,767.258,77.1075,40.7877,67.6962,final
2023-06-01,14516,CR705,23.0,35.0435,86.6072,166.0,346.1638,482.5217,794.2754,43.7121,49.4155,61.2379,final
2023-06-11,14516,CR705,23.0,58.5217,92.5971,192.5217,309.0246,429.3913,823.687,65.0857,63.4815,52.7046,final
